#1  ParID
#2  NUMBER
#3  NumberofUserIdentifications
#4  NumberofLines>2sigma
#5  RA
#6  Dec
#7  Jmagnitude [99.0 denotes no detection]
#8  Hmagnitude [99.0 denotes no detection]
#9  A_IMAGE
#10 B_IMAGE
#11 redshift
#12 redshift_err
#13 RedshiftFlag [1: Fails to Match That of Other Lines to Within 2.0%, 2: Reviewers Failed To Match Within  2.0%, 4: Reviewers Failed To Match And Neither Was H_alpha, 8: Two lines have same ID, but different Wavelength]
#14 RestFrameFWHM, [Angs]
#15 RestFrameFWHMerror [Angs]
#16 FWHMFlag [1: Deviation by more than factor of 1.5]
#17 Rest-frameEW [Angs]
#18 Lineflux [ergs/s/cm^2]
#19 Linefluxerror [ergs/s/cm^2]
#20 SNR
#21 FluxFlag [1: Error Deviation by more than factor of 1.5; 2: Flux Deviation by more than factor of 1.5]
#22 ContaminationFlag [1=no, 2=yes]
#23 EdgeFlag [1: Overlaps Upper Limit,  1.675 (um), 2: Overlaps Lower Limit,  0.850 (um), 3: Overlaps Middle Section, 
#24 Wavelength
#25 LineID
#26 QualityFlag [+1: Potential Flux Issues, +2: Only multi-line for close, S/N <  5.0, lines (i.e. Ha/SII or Hb/OIII), +4: Single Line Sources, +8: Only Identified By Single Reviewer, +16: Significant Redshift Disagreements
   96     43    2    1   32.365215   -4.735900    22.34    22.01    2.756    2.158   1.01920  0.00111   0    443.47     37.94   0       74.90  1.3091200E-16 1.5230930E-17   8.59514   1   1   0     1.32529         H_alpha    5
   96     44    2    2   32.358711   -4.722076    22.37    22.20    2.975    2.613   0.95987  0.00192   0    160.14     39.99   0       26.55  5.8303898E-17 1.2917400E-17   4.51359   0   1   0     0.97895  OIII_4959+5007    0
   96     44    2    2   32.358711   -4.722076    22.37    22.20    2.975    2.613   0.96384  0.00203   0    439.59     74.81   1       58.33  1.1396120E-16 2.2803050E-17   4.99763   3   1   0     1.28991         H_alpha    1
   96     45    1    4   32.356117   -4.718343    22.37    21.98    3.605    2.138   1.13843  0.00190   0    238.14     49.76   0       11.52  2.5578699E-17 8.7689599E-18   2.91696   0   1   0     1.03949          H_beta    8
   96     45    1    4   32.356117   -4.718343    22.37    21.98    3.605    2.138   1.13843  0.00190   0    238.14     49.76   0       28.76  6.1759998E-17 1.0528900E-17   5.86576   0   1   0     1.06815  OIII_4959+5007    8
   96     45    2    4   32.356117   -4.718343    22.37    21.98    3.605    2.138   1.14238  0.00189   0    702.03     54.70   0      144.48  2.1338600E-16 1.5337149E-17  13.91302   0   1   0     1.40623         H_alpha    0
   96     45    2    4   32.356117   -4.718343    22.37    21.98    3.605    2.138   1.14238  0.00189   0    639.58    141.70   0       35.44  4.7341750E-17 1.6517801E-17   2.86610   1   1   0     1.44095             SII    1
   96     47    2    1   32.342838   -4.723671    22.43    22.27    2.016    1.728   0.85672  0.00320   0    588.48    109.27   0      124.96  5.0903303E-16 9.4614202E-17   5.38009   1   1   0     1.21812         H_alpha    5
   96     49    2    2   32.345081   -4.714845    22.47    22.30    4.645    3.383   1.14685  0.00353   0    617.89    118.93   1       69.18  8.1398397E-17 1.6558250E-17   4.91588   2   1   0     1.40946         H_alpha    3
   96     49    1    2   32.345081   -4.714845    22.47    22.30    4.645    3.383   1.14758  0.00405   0    752.81    112.32   0       52.94  6.0969001E-17 1.2968200E-17   4.70142   0   1   0     1.44425             SII   10
   96     59    1    1   32.342625   -4.707877    22.65    22.44    2.470    2.071   0.48359  0.00094   0    161.41     23.12   0       75.88  8.2981303E-17 1.1157500E-17   7.43727   0   1   0     0.97368         H_alpha   12
   96     65    1    3   32.364216   -4.730523    22.74    22.54    2.303    2.037   1.11088  0.00243   0    219.59     66.42   0       21.30  7.1457003E-17 2.0598400E-17   3.46906   0   2   0     1.05438  OIII_4959+5007    9
   96     65    2    3   32.364216   -4.730523    22.74    22.54    2.303    2.037   1.11631  0.00115   0    392.38     36.58   0       42.94  1.0187095E-16 9.6623050E-18  10.54313   0   2   0     1.38889         H_alpha    1
   96     65    2    3   32.364216   -4.730523    22.74    22.54    2.303    2.037   1.11631  0.00115   0    519.37    176.73   1       13.28  3.0592951E-17 1.1758680E-17   2.60173   1   2   0     1.42317             SII    1
   96     67    1    3   32.359818   -4.739482    22.76    22.63    2.089    1.628   0.95381  0.00075   0     74.35     20.90   0       19.30  4.0751099E-17 8.7362399E-18   4.66460   0   2   0     0.97593  OIII_4959+5007    9
   96     67    2    3   32.359818   -4.739482    22.76    22.63    2.089    1.628   0.95902  0.00059   0    269.85     18.74   0      103.68  1.8080749E-16 1.1742700E-17  15.39744   0   2   0     1.28574         H_alpha    1
   96     67    1    3   32.359818   -4.739482    22.76    22.63    2.089    1.628   0.95907  0.00058   0    374.40    116.83   0       31.86  4.2807199E-17 1.3223900E-17   3.23711   0   2   0     1.31747             SII    9
   96     68    2    3   32.346634   -4.734083    22.79    22.38    2.444    2.273   1.34813  0.00225   0    229.83     49.98   0       30.18  6.6997302E-17 1.3648050E-17   4.90893   0   1   0     0.87517             OII    0
   96     68    2    3   32.346634   -4.734083    22.79    22.38    2.444    2.273   1.35259  0.00472   0    501.80    168.27   0       71.90  1.1806800E-16 3.4826799E-17   3.39015   0   1   3     1.17517  OIII_4959+5007    1
   96     68    2    3   32.346634   -4.734083    22.79    22.38    2.444    2.273   1.34557  0.00127   0    478.10     49.88   0       94.28  9.0561401E-17 9.4460701E-18   9.58720   0   1   0     1.53952         H_alpha    0
   96     69    2    4   32.339226   -4.730431    22.85    22.52    2.188    1.623   1.13200  0.00088   0    123.29     46.66   1       22.22  3.9782199E-17 1.7753220E-17   2.24084   1   1   0     1.03638          H_beta    1
   96     69    2    4   32.339226   -4.730431    22.85    22.52    2.188    1.623   1.13200  0.00088   0    151.29     20.47   0      128.08  2.1303249E-16 2.5905139E-17   8.22356   1   1   0     1.06495  OIII_4959+5007    1
   96     69    2    4   32.339226   -4.730431    22.85    22.52    2.188    1.623   1.13760  0.00031   0    295.07     10.86   0      153.54  2.2720701E-16 7.9952449E-18  28.41777   0   1   0     1.40291         H_alpha    0
   96     69    2    4   32.339226   -4.730431    22.85    22.52    2.188    1.623   1.13760  0.00031   0    295.22     36.77   0       26.46  3.8240798E-17 6.9876752E-18   5.47261   0   1   0     1.43754             SII    0
   96     75    2    3   32.352119   -4.729012    22.89    22.74    2.224    2.091   0.65197  0.00057   0    142.57     16.05   0       45.22  5.8174501E-17 6.2868700E-18   9.25333   0   1   0     1.08419         H_alpha    0
   96     75    2    3   32.352119   -4.729012    22.89    22.74    2.224    2.091   0.65197  0.00057   0    142.57     16.05   0       10.20  1.3484600E-17 5.4160101E-18   2.48977   0   1   0     1.11095             SII    0
   96     75    1    3   32.352119   -4.729012    22.89    22.74    2.224    2.091   0.64671  0.00138   0    167.76     54.07   0       18.09  1.2363400E-17 3.7451599E-18   3.30117   0   1   0     1.56964       SIII_9532    8
   96     83    1    1   32.360592   -4.739619    23.03    22.89    1.623    1.485   0.92058  0.00272   0    330.58     82.62   0       16.29  3.1683999E-17 8.4146098E-18   3.76536   0   1   0     1.26048         H_alpha   12
   96     87    2    1   32.360668   -4.741657    23.07    22.94    2.941    1.504   1.14346  0.00173   0    464.87     57.29   0      143.04  9.1450501E-17 1.2442800E-17   7.34967   0   2   0     1.40675         H_alpha    5
   96     90    2    3   32.369270   -4.729876    23.10    22.97    3.090    1.526   1.11059  0.00070   0    143.76     14.93   0        5.34  1.1594950E-17 5.2524099E-18   2.20755   0   2   0     1.02596          H_beta    1
   96     90    2    3   32.369270   -4.729876    23.10    22.97    3.090    1.526   1.11059  0.00070   0    143.76     14.93   0       34.68  7.7247697E-17 7.7312452E-18   9.99162   0   2   0     1.05424  OIII_4959+5007    1
   96     90    2    3   32.369270   -4.729876    23.10    22.97    3.090    1.526   1.11614  0.00074   0    285.88     25.68   0       73.43  1.1465401E-16 1.0007751E-17  11.45652   0   2   0     1.38881         H_alpha    1
   96     95    2    1   32.349586   -4.713653    23.24    22.43    2.879    1.749   1.27970  0.00164   0    409.09     63.08   0       61.84  5.7418206E-17 9.1282855E-18   6.29014   0   1   0     1.49629         H_alpha    4
   96     96    1    2   32.356907   -4.715011    23.25    23.14    2.670    1.891   0.67888  0.00070   0     85.54     12.89   0      151.44  1.4753900E-16 2.4315800E-17   6.06762   0   1   2     0.83860  OIII_4959+5007    9
   96     96    2    2   32.356907   -4.715011    23.25    23.14    2.670    1.891   0.66631  0.00115   0    242.99     35.46   0       98.45  1.1218300E-16 1.8992851E-17   5.90659   1   1   0     1.09323         H_alpha    1
   96    101    1    2   32.340118   -4.728661    23.37    22.88    1.339    1.304   0.85240  0.00067   0    245.36     21.04   0       56.51  6.0701703E-17 5.1045700E-18  11.89164   0   1   0     1.21573         H_alpha   10
   96    101    1    2   32.340118   -4.728661    23.37    22.88    1.339    1.304   0.85240  0.00067   0    245.36     21.04   0       12.18  1.2865900E-17 3.7885501E-18   3.39600   0   1   0     1.24574             SII   10
   96    107    1    3   32.352303   -4.713989    23.50    23.44    4.364    1.851   1.01700  0.00134   0    125.16     27.75   0       43.21  3.9760799E-17 8.4398197E-18   4.71110   0   1   0     1.00749  OIII_4959+5007    8
   96    107    1    3   32.352303   -4.713989    23.50    23.44    4.364    1.851   1.00622  0.00223   0    409.49     63.12   0       67.57  4.9735502E-17 8.7469403E-18   5.68605   0   1   0     1.31668         H_alpha    8
   96    107    1    3   32.352303   -4.713989    23.50    23.44    4.364    1.851   1.00622  0.00223   0    409.49     63.12   0       24.22  1.6111999E-17 6.7743801E-18   2.37837   0   1   0     1.34918             SII    8
   96    111    1    2   32.335045   -4.733439    23.57    23.20    1.697    1.643   1.33052  0.00654   0    599.46    218.15   0       99.85  9.3170997E-17 3.9579401E-17   2.35403   0   2   3     1.16409  OIII_4959+5007    9
   96    111    2    2   32.335045   -4.733439    23.57    23.20    1.697    1.643   1.32683  0.00091   0    335.46     35.65   0       61.57  6.1336349E-17 7.0243152E-18   8.73200   1   2   0     1.52714         H_alpha    1
   96    119    1    1   32.369629   -4.715252    23.65    23.52    2.255    1.581   0.36631  0.00211   0    313.06     53.99   0      521.10  9.9210302E-17 2.2469101E-17   4.41541   0   1   0     0.89671         H_alpha   12
   96    120    1    1   32.361092   -4.735028    23.65    23.11    2.015    1.342   1.34955  0.00176   0    398.07     70.13   0       26.03  4.0546101E-17 7.2229800E-18   5.61349   0   2   0     1.54201         H_alpha   13
   96    121    2    1   32.363197   -4.732172    23.66    23.10    2.531    1.499   0.90629  0.00100   0    231.62     31.37   0       59.28  7.7585002E-17 1.0168000E-17   7.63031   0   2   0     1.25098         H_alpha    5
   96    129    2    2   32.364922   -4.722433    23.76    23.76    2.636    1.382   0.95673  0.00062   0     79.69     14.96   0       88.38  5.1069400E-17 8.4302600E-18   6.05787   0   2   0     0.97741  OIII_4959+5007    1
